treTeV_v2_mass_.003120 tag_1 0.016025788564780003 3.821598007563726e-06 500000
treTeV_v2_mass_.006250 tag_1 0.0149573080943 3.4528270282021457e-06 500000
treTeV_v2_mass_.012500 tag_1 0.013731985433060003 3.339483985469816e-06 500000
treTeV_v2_mass_.025000 tag_1 0.01243139341593 3.135207953803755e-06 500000
treTeV_v2_mass_.050000 tag_1 0.01108463721174 2.8206045937794264e-06 500000
treTeV_v2_mass_.100000 tag_1 0.009810456448910003 2.450787083721581e-06 500000
treTeV_v2_mass_.200000 tag_1 0.008600178129070001 2.2694635219689944e-06 500000
treTeV_v2_mass_.400000 tag_1 0.007467775123250002 1.948076205894862e-06 500000
treTeV_v2_mass_.800000 tag_1 0.006420440520260003 1.6801936668926138e-06 500000
treTeV_v2_mass_1.600000 tag_1 0.005440748837179999 1.4175321394324525e-06 500000
treTeV_mass_3.200000 tag_1 0.0045356 1.4798e-07 500000
treTeV_mass_6.400000 tag_1 0.1 9.8275e-08 500000
treTeV_mass_12.800000 tag_1 0.1 5.7931e-08 500000
treTeV_mass_25.600000 tag_1 0.1 2.7666e-08 500000
treTeV_mass_51.200000 tag_1 0,1 8.5804e-09 500000
treTeV_mass_102.400000 tag_1 0.1 1.1136e-09 500000

